,Ticker,Price,Number of Shares to Buy,One-Year Price Return,One-Year Return Percentile,Six-Month Price Return,Six-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,HQM Score
37,ANSS,233.83999633789065,,-0.3294141204209957,0.1407563025210084,-0.2483687205550627,0.18277310924369747,-0.0307551949676226,0.4600840336134454,
38,AON,282.7799987792969,,-0.0288771222566781,0.6596638655462185,-0.1489347143425281,0.4663865546218487,0.005511459419045,0.7142857142857143,
39,AOS,51.5,,-0.1897376655464985,0.36554621848739494,-0.1793671291955462,0.3697478991596639,-0.078547136117191,0.2310924369747899,
40,APA,40.52000045776367,,0.7996684309685814,0.995798319327731,-0.0053603600229228,0.796218487394958,0.0713908192682761,0.9474789915966387,
41,APD,242.8000030517578,,-0.0546293106756904,0.6113445378151261,-0.0207692075261022,0.7668067226890756,-0.0067468457219738,0.634453781512605,
42,APH,71.87999725341797,,-0.0386940379563342,0.6323529411764706,-0.0224474488417946,0.7626050420168068,-0.0101866739171727,0.615546218487395,
43,APTV,87.0999984741211,,-0.4714806015703405,0.04411764705882353,-0.209762316190569,0.2878151260504202,-0.0203577225670461,0.523109243697479,
44,ARE,141.35000610351562,,-0.2554595664560508,0.2457983193277311,-0.2939937774602548,0.1092436974789916,-0.0663454608291517,0.2710084033613445,
45,ATO,104.11000061035156,,0.1898443478254803,0.8781512605042018,-0.1282780907868274,0.5315126050420168,-0.0884335746001615,0.18907563025210083,
46,ATVI,74.11000061035156,,-0.0363170355805141,0.6428571428571429,-0.0693981385368437,0.6785714285714286,-0.0355283167314893,0.43067226890756305,
47,AVB,182.509994506836,,-0.168686399441981,0.41596638655462187,-0.2557251754021292,0.16596638655462187,-0.1112821778231412,0.1134453781512605,
48,AVGO,484.7999877929688,,0.0111469187531455,0.7184873949579833,-0.1826249520460094,0.35294117647058826,-0.0187372276498233,0.5294117647058824,
49,AVY,171.85000610351562,,-0.1819324600974269,0.38025210084033617,-0.0025534943425823,0.8067226890756303,-0.0636407821798493,0.27941176470588236,
50,AWK,133.39999389648438,,-0.2139925035985064,0.32352941176470584,-0.2137709702994801,0.27521008403361347,-0.1011993293205932,0.14495798319327732,
51,AXP,144.3699951171875,,-0.1641151890501174,0.4285714285714286,-0.205492190691642,0.3067226890756303,-0.0284657524400199,0.4684873949579832,
52,AZO,2245.449951171875,,0.3336164214090565,0.9348739495798319,0.0416868976091754,0.8823529411764706,0.0537763334865948,0.9117647058823529,
53,BA,132.11000061035156,,-0.4166813709706922,0.07983193277310924,-0.2576838809675565,0.16176470588235292,-0.133079590921466,0.052521008403361345,
54,BAC,31.920000076293945,,-0.2604333758785276,0.2373949579831933,-0.1796044713890807,0.36764705882352944,-0.0344827964199079,0.4432773109243698,
55,BAX,57.709999084472656,,-0.2722888661566963,0.21638655462184875,-0.2535637261988581,0.17016806722689076,0.0557994739402647,0.9180672268907563,
56,BBY,67.9000015258789,,-0.3431104678197688,0.13025210084033614,-0.2443127026659157,0.19327731092436973,-0.0370862578023558,0.41806722689075626,
57,BDX,236.8300018310547,,0.0178557855910192,0.7289915966386554,-0.1282809744091016,0.5294117647058824,-0.0572924356980673,0.31092436974789917,
58,BEN,23.31999969482422,,-0.2019587863508694,0.34663865546218486,-0.0933961543623613,0.6176470588235294,-0.0884883897863012,0.1869747899159664,
59,BIIB,261.69000244140625,,-0.0906278888276517,0.5441176470588236,0.2364865015880633,0.9894957983193278,0.3441368285983984,1.0,
60,BIO,456.010009765625,,-0.3765585581270491,0.1092436974789916,-0.2356519805121265,0.2142857142857143,-0.0458245145083174,0.36344537815126055,
61,BK,41.36000061035156,,-0.2199690887705387,0.31092436974789917,-0.1196516566033823,0.5546218487394958,0.005347623334153,0.7100840336134453,
62,BKNG,1726.7099609375,,-0.3006440012403807,0.17436974789915968,-0.2198129409757043,0.25210084033613445,-0.0485660059146105,0.35084033613445376,
63,BKR,23.709999084472656,,-0.0179525178831947,0.6785714285714286,-0.3354045734873062,0.07142857142857144,-0.0474086112539855,0.35504201680672265,
64,BLK,583.1500244140625,,-0.2896056629722827,0.18907563025210083,-0.2098798164013989,0.28571428571428575,-0.1186161145800065,0.08403361344537816,
65,BMY,71.44999694824219,,0.2389823459686876,0.8991596638655462,-0.0687767817208832,0.680672268907563,0.0407865311016456,0.8802521008403361,
66,BR,150.57000732421875,,-0.0931787398273008,0.5378151260504201,-0.0435593498795454,0.7310924369747899,-0.0991799303864675,0.15126050420168066,
67,BSX,41.29999923706055,,-0.0531866059521697,0.6134453781512605,-0.0814056922139957,0.6491596638655462,0.0227835102677042,0.8004201680672268,
68,BWA,34.16999816894531,,-0.2411231343046492,0.27521008403361347,-0.0514585630351089,0.7100840336134453,-0.0622941971271057,0.28571428571428575,
69,BXP,74.5,,-0.3168492438433722,0.15126050420168066,-0.3766062109910612,0.04411764705882353,-0.0686564727082979,0.2668067226890756,
70,C,43.84000015258789,,-0.3710021663888669,0.1134453781512605,-0.1059695573284806,0.5819327731092437,-0.0908336988227759,0.18067226890756302,
71,CAG,33.79999923706055,,0.0247789121330782,0.7331932773109244,-0.0001242443775187,0.8151260504201681,-0.0011820601461872,0.676470588235294,
72,CAH,69.38999938964844,,0.4660322570791804,0.9642857142857143,0.1881650215624764,0.9768907563025211,0.005631483055242,0.7163865546218487,
73,CARR,38.20000076293945,,-0.2744828066881841,0.20798319327731093,-0.1186119417908461,0.5588235294117647,-0.0521091442649433,0.32563025210084034,
74,CAT,178.3800048828125,,-0.0683985968178174,0.592436974789916,-0.1640396473471302,0.43067226890756305,-0.0126203848836468,0.5945378151260504,
75,CB,190.6300048828125,,0.0867207872951785,0.8046218487394958,-0.095620584110333,0.6113445378151261,0.0053681586999185,0.7121848739495799,
76,CBOE,119.7699966430664,,-0.0419166898937713,0.6260504201680672,0.0155163147683443,0.8361344537815125,-0.0141575541274748,0.5882352941176471,
77,CBRE,72.94000244140625,,-0.2605433607792501,0.23529411764705885,-0.1593868242101088,0.4432773109243698,-0.0521116915642391,0.32352941176470584,
78,CCI,145.77000427246094,,-0.1278914118257412,0.48739495798319327,-0.2450561131542244,0.19117647058823528,-0.1310755555943636,0.05882352941176471,
79,CCL,7.429999828338623,,-0.6966108657501476,0.0021008403361344537,-0.6035218826528675,0.0021008403361344537,-0.2129237120117609,0.0063025210084033615,
80,CDNS,169.6999969482422,,0.1146141014662869,0.819327731092437,0.0402745777525683,0.8781512605042018,0.011202416529463,0.7563025210084033,
81,CDW,166.5500030517578,,-0.0507878402286383,0.6176470588235294,-0.0552610218325598,0.7058823529411765,-0.0166498916379995,0.5525210084033614,
82,CE,94.76000213623048,,-0.3964177966313376,0.09243697478991597,-0.3212603555152671,0.08403361344537816,-0.1088121837259772,0.12394957983193278,
83,CF,102.5500030517578,,0.7188837859287031,0.9873949579831932,-0.0174745151746713,0.7752100840336135,-0.0035949778835027,0.6638655462184875,
84,CFG,36.11000061035156,,-0.2300532690416428,0.28571428571428575,-0.1145513349611735,0.5672268907563025,0.0112013871782156,0.754201680672269,
85,CHD,72.51000213623047,,-0.1163340889656391,0.5168067226890757,-0.2948684485820996,0.10504201680672269,-0.0962233690351198,0.16386554621848737,
86,CHRW,99.63999938964844,,0.1408155319859087,0.8319327731092437,-0.0023747427833042,0.8109243697478992,-0.1174490873075056,0.09033613445378151,
87,CHTR,329.2799987792969,,-0.5561965181457323,0.018907563025210083,-0.403996505900684,0.03571428571428572,-0.1705793481629801,0.01680672268907563,
88,CI,294.0299987792969,,0.4623856445776517,0.9600840336134453,0.1620134889579305,0.9642857142857143,0.0307800132490688,0.8319327731092437,
89,CINF,96.63999938964844,,-0.1676369837921544,0.41806722689075626,-0.2854601485512948,0.11974789915966387,0.0009267431946247,0.6827731092436974,
90,CL,71.11000061035156,,-0.0370121715979791,0.634453781512605,-0.1051567307588914,0.5840336134453782,-0.0856370878255479,0.19747899159663868,
91,CLX,131.69000244140625,,-0.1783290914216464,0.39285714285714285,-0.0847770696381595,0.6386554621848739,-0.0772195624274336,0.23319327731092435,
92,CMA,75.70999908447266,,-0.06961206134781,0.5861344537815126,-0.1265978257406411,0.5336134453781513,-0.0455969565161358,0.36764705882352944,
